1.0372 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.7231 	EXP 	image: texRes = 128.0
19.7894 	EXP 	image: texRes = 128.0
19.8561 	EXP 	image: texRes = 128.0
19.9229 	EXP 	image: texRes = 128.0
19.9898 	EXP 	image: texRes = 128.0
19.9905 	EXP 	New trial (rep=4, index=0): None
20.0553 	EXP 	image: autoDraw = False
20.0553 	EXP 	image: autoDraw = True
20.0553 	EXP 	image: texRes = 128.0
20.1220 	EXP 	image: texRes = 128.0
20.1887 	EXP 	image: texRes = 128.0
20.2558 	EXP 	image: texRes = 128.0
20.3224 	EXP 	image: texRes = 128.0
20.3891 	EXP 	image: texRes = 128.0
20.4557 	EXP 	image: texRes = 128.0
20.5223 	EXP 	image: texRes = 128.0
20.5890 	EXP 	image: texRes = 128.0
20.6558 	EXP 	image: texRes = 128.0
20.7223 	EXP 	image: texRes = 128.0
20.7897 	EXP 	image: texRes = 128.0
20.8560 	EXP 	image: texRes = 128.0
20.9225 	EXP 	image: texRes = 128.0
20.9888 	EXP 	image: texRes = 128.0
20.9894 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
20.9896 	EXP 	New trial (rep=0, index=0): None
20.9918 	EXP 	New trial (rep=1, index=0): None
20.9938 	EXP 	New trial (rep=2, index=0): None
20.9958 	EXP 	New trial (rep=3, index=0): None
20.9978 	EXP 	New trial (rep=4, index=0): None
21.0221 	EXP 	image: autoDraw = False
21.1067 	EXP 	window1: mouseVisible = True
