1.0462 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
17.6742 	EXP 	image: texRes = 128.0
17.6742 	EXP 	text: autoDraw = True
17.7575 	EXP 	image: texRes = 128.0
17.8246 	EXP 	image: texRes = 128.0
17.8909 	EXP 	image: texRes = 128.0
17.9572 	EXP 	image: texRes = 128.0
18.0246 	EXP 	image: texRes = 128.0
18.0911 	EXP 	image: texRes = 128.0
18.1572 	EXP 	image: texRes = 128.0
18.2246 	EXP 	image: texRes = 128.0
18.3072 	EXP 	image: texRes = 128.0
18.3518 	EXP 	New trial (rep=2, index=0): None
18.3940 	DATA 	Keypress: space
18.4242 	EXP 	image: texRes = 128.0
18.4242 	EXP 	image: autoDraw = False
18.4242 	EXP 	text: autoDraw = False
18.4242 	EXP 	image: autoDraw = True
18.4242 	EXP 	image: texRes = 128.0
18.4242 	EXP 	text: autoDraw = True
18.5082 	EXP 	image: texRes = 128.0
18.5740 	EXP 	image: texRes = 128.0
18.6408 	EXP 	image: texRes = 128.0
18.7074 	EXP 	image: texRes = 128.0
18.7739 	EXP 	image: texRes = 128.0
18.8404 	EXP 	image: texRes = 128.0
18.8869 	EXP 	New trial (rep=3, index=0): None
18.9264 	DATA 	Keypress: space
18.9574 	EXP 	image: texRes = 128.0
18.9574 	EXP 	image: autoDraw = False
18.9574 	EXP 	text: autoDraw = False
18.9574 	EXP 	image: autoDraw = True
18.9574 	EXP 	image: texRes = 128.0
18.9574 	EXP 	text: autoDraw = True
19.0242 	EXP 	image: texRes = 128.0
19.0907 	EXP 	image: texRes = 128.0
19.1580 	EXP 	image: texRes = 128.0
19.2408 	EXP 	image: texRes = 128.0
19.3237 	EXP 	image: texRes = 128.0
19.3678 	EXP 	New trial (rep=4, index=0): None
19.4161 	DATA 	Keypress: space
19.4418 	EXP 	image: texRes = 128.0
19.4418 	EXP 	image: autoDraw = False
19.4418 	EXP 	text: autoDraw = False
19.4418 	EXP 	image: autoDraw = True
19.4418 	EXP 	image: texRes = 128.0
19.4418 	EXP 	text: autoDraw = True
19.5070 	EXP 	image: texRes = 128.0
19.5744 	EXP 	image: texRes = 128.0
19.6407 	EXP 	image: texRes = 128.0
19.7075 	EXP 	image: texRes = 128.0
19.7744 	EXP 	image: texRes = 128.0
19.8153 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
19.8155 	EXP 	New trial (rep=0, index=0): None
19.8172 	EXP 	New trial (rep=1, index=0): None
19.8196 	EXP 	New trial (rep=2, index=0): None
19.8212 	EXP 	New trial (rep=3, index=0): None
19.8236 	EXP 	New trial (rep=4, index=0): None
19.8275 	DATA 	Keypress: space
19.8407 	EXP 	image: texRes = 128.0
19.8407 	EXP 	image: autoDraw = False
19.8407 	EXP 	text: autoDraw = False
19.9710 	EXP 	window1: mouseVisible = True
